"LINEAGE","count","total","collection_date","collection_date_num","prop"
"Omicron (BA.4)",0,762,2021-02-11,18669,0
"Omicron (BA.4)",0,1030,2021-02-18,18676,0
"Omicron (BA.4)",0,1169,2021-02-25,18683,0
"Omicron (BA.4)",0,1050,2021-03-04,18690,0
"Omicron (BA.4)",0,1416,2021-03-11,18697,0
"Omicron (BA.4)",0,1503,2021-03-18,18704,0
"Omicron (BA.4)",0,1699,2021-03-25,18711,0
"Omicron (BA.4)",0,1591,2021-04-01,18718,0
"Omicron (BA.4)",0,1289,2021-04-08,18725,0
"Omicron (BA.4)",0,1299,2021-04-15,18732,0
"Omicron (BA.4)",0,1292,2021-04-22,18739,0
"Omicron (BA.4)",0,1309,2021-04-29,18746,0
"Omicron (BA.4)",0,1427,2021-05-06,18753,0
"Omicron (BA.4)",0,1431,2021-05-13,18760,0
"Omicron (BA.4)",0,1357,2021-05-20,18767,0
"Omicron (BA.4)",0,979,2021-05-27,18774,0
"Omicron (BA.4)",0,879,2021-06-03,18781,0
"Omicron (BA.4)",0,608,2021-06-10,18788,0
"Omicron (BA.4)",0,448,2021-06-17,18795,0
"Omicron (BA.4)",0,227,2021-06-24,18802,0
"Omicron (BA.4)",0,275,2021-07-01,18809,0
"Omicron (BA.4)",0,809,2021-07-08,18816,0
"Omicron (BA.4)",0,1150,2021-07-15,18823,0
"Omicron (BA.4)",0,1325,2021-07-22,18830,0
"Omicron (BA.4)",0,1638,2021-07-29,18837,0
"Omicron (BA.4)",0,2332,2021-08-05,18844,0
"Omicron (BA.4)",0,2278,2021-08-12,18851,0
"Omicron (BA.4)",0,2268,2021-08-19,18858,0
"Omicron (BA.4)",0,2205,2021-08-26,18865,0
"Omicron (BA.4)",0,2297,2021-09-02,18872,0
"Omicron (BA.4)",0,1614,2021-09-09,18879,0
"Omicron (BA.4)",0,1499,2021-09-16,18886,0
"Omicron (BA.4)",0,1419,2021-09-23,18893,0
"Omicron (BA.4)",0,1508,2021-09-30,18900,0
"Omicron (BA.4)",0,1583,2021-10-07,18907,0
"Omicron (BA.4)",0,1770,2021-10-14,18914,0
"Omicron (BA.4)",0,2144,2021-10-21,18921,0
"Omicron (BA.4)",0,1787,2021-10-28,18928,0
"Omicron (BA.4)",0,1403,2021-11-04,18935,0
"Omicron (BA.4)",0,1834,2021-11-11,18942,0
"Omicron (BA.4)",0,2184,2021-11-18,18949,0
"Omicron (BA.4)",0,1636,2021-11-25,18956,0
"Omicron (BA.4)",0,1764,2021-12-02,18963,0
"Omicron (BA.4)",0,2366,2021-12-09,18970,0
"Omicron (BA.4)",0,1949,2021-12-16,18977,0
"Omicron (BA.4)",0,1382,2021-12-23,18984,0
"Omicron (BA.4)",0,1895,2021-12-30,18991,0
"Omicron (BA.4)",0,2195,2022-01-06,18998,0
"Omicron (BA.4)",0,2312,2022-01-13,19005,0
"Omicron (BA.4)",0,2285,2022-01-20,19012,0
"Omicron (BA.4)",0,2161,2022-01-27,19019,0
"Omicron (BA.4)",0,2197,2022-02-03,19026,0
"Omicron (BA.4)",0,1851,2022-02-10,19033,0
"Omicron (BA.4)",0,1679,2022-02-17,19040,0
"Omicron (BA.4)",0,1544,2022-02-24,19047,0
"Omicron (BA.4)",0,1394,2022-03-03,19054,0
"Omicron (BA.4)",0,1671,2022-03-10,19061,0
"Omicron (BA.4)",0,1493,2022-03-17,19068,0
"Omicron (BA.4)",0,1416,2022-03-24,19075,0
"Omicron (BA.4)",1,1742,2022-03-31,19082,0.000574052812858783
"Omicron (BA.4)",3,1320,2022-04-07,19089,0.00227272727272727
"Omicron (BA.4)",4,1463,2022-04-14,19096,0.00273410799726589
"Omicron (BA.4)",2,1152,2022-04-21,19103,0.00173611111111111
"Omicron (BA.4)",11,1137,2022-04-28,19110,0.00967458223394899
"Omicron (BA.4)",13,839,2022-05-05,19117,0.0154946364719905
"Omicron (BA.4)",2,95,2022-05-12,19124,0.0210526315789474
"Omicron (BA.5)",0,2,2020-02-06,18298,0
"Omicron (BA.5)",0,1,2020-02-13,18305,0
"Omicron (BA.5)",0,7,2020-02-27,18319,0
"Omicron (BA.5)",0,104,2020-03-05,18326,0
"Omicron (BA.5)",0,54,2020-03-12,18333,0
"Omicron (BA.5)",0,113,2020-03-19,18340,0
"Omicron (BA.5)",0,279,2020-03-26,18347,0
"Omicron (BA.5)",0,185,2020-04-02,18354,0
"Omicron (BA.5)",0,186,2020-04-09,18361,0
"Omicron (BA.5)",0,119,2020-04-16,18368,0
"Omicron (BA.5)",0,39,2020-04-23,18375,0
"Omicron (BA.5)",0,66,2020-04-30,18382,0
"Omicron (BA.5)",0,60,2020-05-07,18389,0
"Omicron (BA.5)",0,44,2020-05-14,18396,0
"Omicron (BA.5)",0,21,2020-05-21,18403,0
"Omicron (BA.5)",0,6,2020-05-28,18410,0
"Omicron (BA.5)",0,8,2020-06-04,18417,0
"Omicron (BA.5)",0,7,2020-06-11,18424,0
"Omicron (BA.5)",0,31,2020-06-18,18431,0
"Omicron (BA.5)",0,11,2020-06-25,18438,0
"Omicron (BA.5)",0,28,2020-07-02,18445,0
"Omicron (BA.5)",0,19,2020-07-09,18452,0
"Omicron (BA.5)",0,20,2020-07-16,18459,0
"Omicron (BA.5)",0,65,2020-07-23,18466,0
"Omicron (BA.5)",0,82,2020-07-30,18473,0
"Omicron (BA.5)",0,97,2020-08-06,18480,0
"Omicron (BA.5)",0,33,2020-08-13,18487,0
"Omicron (BA.5)",0,29,2020-08-20,18494,0
"Omicron (BA.5)",0,25,2020-08-27,18501,0
"Omicron (BA.5)",0,34,2020-09-03,18508,0
"Omicron (BA.5)",0,54,2020-09-10,18515,0
"Omicron (BA.5)",0,145,2020-09-17,18522,0
"Omicron (BA.5)",0,101,2020-09-24,18529,0
"Omicron (BA.5)",0,18,2020-10-01,18536,0
"Omicron (BA.5)",0,112,2020-10-08,18543,0
"Omicron (BA.5)",0,103,2020-10-15,18550,0
"Omicron (BA.5)",0,246,2020-10-22,18557,0
"Omicron (BA.5)",0,158,2020-10-29,18564,0
"Omicron (BA.5)",0,55,2020-11-05,18571,0
"Omicron (BA.5)",0,150,2020-11-12,18578,0
"Omicron (BA.5)",0,97,2020-11-19,18585,0
"Omicron (BA.5)",0,82,2020-11-26,18592,0
"Omicron (BA.5)",0,66,2020-12-03,18599,0
"Omicron (BA.5)",0,104,2020-12-10,18606,0
"Omicron (BA.5)",0,239,2020-12-17,18613,0
"Omicron (BA.5)",0,60,2020-12-24,18620,0
"Omicron (BA.5)",0,181,2020-12-31,18627,0
"Omicron (BA.5)",0,288,2021-01-07,18634,0
"Omicron (BA.5)",0,488,2021-01-14,18641,0
"Omicron (BA.5)",0,872,2021-01-21,18648,0
"Omicron (BA.5)",0,881,2021-01-28,18655,0
"Omicron (BA.5)",0,947,2021-02-04,18662,0
"Omicron (BA.5)",0,762,2021-02-11,18669,0
"Omicron (BA.5)",0,1030,2021-02-18,18676,0
"Omicron (BA.5)",0,1169,2021-02-25,18683,0
"Omicron (BA.5)",0,1050,2021-03-04,18690,0
"Omicron (BA.5)",0,1416,2021-03-11,18697,0
"Omicron (BA.5)",0,1503,2021-03-18,18704,0
"Omicron (BA.5)",0,1699,2021-03-25,18711,0
"Omicron (BA.5)",0,1591,2021-04-01,18718,0
"Omicron (BA.5)",0,1289,2021-04-08,18725,0
"Omicron (BA.5)",0,1299,2021-04-15,18732,0
"Omicron (BA.5)",0,1292,2021-04-22,18739,0
"Omicron (BA.5)",0,1309,2021-04-29,18746,0
"Omicron (BA.5)",0,1427,2021-05-06,18753,0
"Omicron (BA.5)",0,1431,2021-05-13,18760,0
"Omicron (BA.5)",0,1357,2021-05-20,18767,0
"Omicron (BA.5)",0,979,2021-05-27,18774,0
"Omicron (BA.5)",0,879,2021-06-03,18781,0
"Omicron (BA.5)",0,608,2021-06-10,18788,0
"Omicron (BA.5)",0,448,2021-06-17,18795,0
"Omicron (BA.5)",0,227,2021-06-24,18802,0
"Omicron (BA.5)",0,275,2021-07-01,18809,0
"Omicron (BA.5)",0,809,2021-07-08,18816,0
"Omicron (BA.5)",0,1150,2021-07-15,18823,0
"Omicron (BA.5)",0,1325,2021-07-22,18830,0
"Omicron (BA.5)",0,1638,2021-07-29,18837,0
"Omicron (BA.5)",0,2332,2021-08-05,18844,0
"Omicron (BA.5)",0,2278,2021-08-12,18851,0
"Omicron (BA.5)",0,2268,2021-08-19,18858,0
"Omicron (BA.5)",0,2205,2021-08-26,18865,0
"Omicron (BA.5)",0,2297,2021-09-02,18872,0
"Omicron (BA.5)",0,1614,2021-09-09,18879,0
"Omicron (BA.5)",0,1499,2021-09-16,18886,0
"Omicron (BA.5)",0,1419,2021-09-23,18893,0
"Omicron (BA.5)",0,1508,2021-09-30,18900,0
"Omicron (BA.5)",0,1583,2021-10-07,18907,0
"Omicron (BA.5)",0,1770,2021-10-14,18914,0
"Omicron (BA.5)",0,2144,2021-10-21,18921,0
"Omicron (BA.5)",0,1787,2021-10-28,18928,0
"Omicron (BA.5)",0,1403,2021-11-04,18935,0
"Omicron (BA.5)",0,1834,2021-11-11,18942,0
"Omicron (BA.5)",0,2184,2021-11-18,18949,0
"Omicron (BA.5)",0,1636,2021-11-25,18956,0
"Omicron (BA.5)",0,1764,2021-12-02,18963,0
"Omicron (BA.5)",0,2366,2021-12-09,18970,0
"Omicron (BA.5)",0,1949,2021-12-16,18977,0
"Omicron (BA.5)",0,1382,2021-12-23,18984,0
"Omicron (BA.5)",0,1895,2021-12-30,18991,0
"Omicron (BA.5)",0,2195,2022-01-06,18998,0
"Omicron (BA.5)",0,2312,2022-01-13,19005,0
"Omicron (BA.5)",0,2285,2022-01-20,19012,0
"Omicron (BA.5)",0,2161,2022-01-27,19019,0
"Omicron (BA.5)",0,2197,2022-02-03,19026,0
"Omicron (BA.5)",0,1851,2022-02-10,19033,0
"Omicron (BA.5)",0,1679,2022-02-17,19040,0
"Omicron (BA.5)",0,1544,2022-02-24,19047,0
"Omicron (BA.5)",0,1394,2022-03-03,19054,0
"Omicron (BA.5)",0,1671,2022-03-10,19061,0
"Omicron (BA.5)",0,1493,2022-03-17,19068,0
"Omicron (BA.5)",0,1416,2022-03-24,19075,0
"Omicron (BA.5)",0,1742,2022-03-31,19082,0
"Omicron (BA.5)",0,1320,2022-04-07,19089,0
"Omicron (BA.5)",0,1463,2022-04-14,19096,0
"Omicron (BA.5)",1,1152,2022-04-21,19103,0.000868055555555556
"Omicron (BA.5)",4,1137,2022-04-28,19110,0.00351802990325418
"Omicron (BA.5)",3,839,2022-05-05,19117,0.00357568533969011
"Omicron (BA.5)",1,95,2022-05-12,19124,0.0105263157894737
"Other",2,2,2020-02-06,18298,1
"Other",1,1,2020-02-13,18305,1
"Other",7,7,2020-02-27,18319,1
"Other",104,104,2020-03-05,18326,1
"Other",54,54,2020-03-12,18333,1
"Other",113,113,2020-03-19,18340,1
"Other",279,279,2020-03-26,18347,1
"Other",185,185,2020-04-02,18354,1
"Other",186,186,2020-04-09,18361,1
"Other",119,119,2020-04-16,18368,1
"Other",39,39,2020-04-23,18375,1
"Other",66,66,2020-04-30,18382,1
"Other",60,60,2020-05-07,18389,1
"Other",44,44,2020-05-14,18396,1
"Other",21,21,2020-05-21,18403,1
"Other",6,6,2020-05-28,18410,1
"Other",8,8,2020-06-04,18417,1
"Other",7,7,2020-06-11,18424,1
"Other",31,31,2020-06-18,18431,1
"Other",11,11,2020-06-25,18438,1
"Other",28,28,2020-07-02,18445,1
"Other",19,19,2020-07-09,18452,1
"Other",20,20,2020-07-16,18459,1
"Other",65,65,2020-07-23,18466,1
"Other",82,82,2020-07-30,18473,1
"Other",97,97,2020-08-06,18480,1
"Other",33,33,2020-08-13,18487,1
"Other",29,29,2020-08-20,18494,1
"Other",25,25,2020-08-27,18501,1
"Other",34,34,2020-09-03,18508,1
"Other",54,54,2020-09-10,18515,1
"Other",145,145,2020-09-17,18522,1
"Other",101,101,2020-09-24,18529,1
"Other",18,18,2020-10-01,18536,1
"Other",112,112,2020-10-08,18543,1
"Other",103,103,2020-10-15,18550,1
"Other",246,246,2020-10-22,18557,1
"Other",158,158,2020-10-29,18564,1
"Other",55,55,2020-11-05,18571,1
"Other",150,150,2020-11-12,18578,1
"Other",97,97,2020-11-19,18585,1
"Other",82,82,2020-11-26,18592,1
"Other",63,66,2020-12-03,18599,0.954545454545455
"Other",104,104,2020-12-10,18606,1
"Other",237,239,2020-12-17,18613,0.99163179916318
"Other",45,60,2020-12-24,18620,0.75
"Other",140,181,2020-12-31,18627,0.773480662983425
"Other",218,288,2021-01-07,18634,0.756944444444444
"Other",279,488,2021-01-14,18641,0.57172131147541
"Other",485,872,2021-01-21,18648,0.556192660550459
"Other",510,881,2021-01-28,18655,0.5788876276958
"Other",500,947,2021-02-04,18662,0.527983104540655
"Other",335,762,2021-02-11,18669,0.439632545931759
"Other",425,1030,2021-02-18,18676,0.412621359223301
"Other",351,1169,2021-02-25,18683,0.300256629597947
"Other",247,1050,2021-03-04,18690,0.235238095238095
"Other",234,1416,2021-03-11,18697,0.165254237288136
"Other",160,1503,2021-03-18,18704,0.10645375914837
"Other",162,1699,2021-03-25,18711,0.0953502060035315
"Other",148,1591,2021-04-01,18718,0.0930232558139535
"Other",79,1289,2021-04-08,18725,0.0612878200155159
"Other",95,1299,2021-04-15,18732,0.0731331793687452
"Other",129,1292,2021-04-22,18739,0.0998452012383901
"Other",95,1309,2021-04-29,18746,0.0725744843391902
"Other",81,1427,2021-05-06,18753,0.0567624386825508
"Other",105,1431,2021-05-13,18760,0.0733752620545073
"Other",79,1357,2021-05-20,18767,0.0582166543846721
"Other",47,979,2021-05-27,18774,0.0480081716036772
"Other",39,879,2021-06-03,18781,0.0443686006825939
"Other",40,608,2021-06-10,18788,0.0657894736842105
"Other",36,448,2021-06-17,18795,0.0803571428571429
"Other",23,227,2021-06-24,18802,0.101321585903084
"Other",22,275,2021-07-01,18809,0.08
"Other",68,809,2021-07-08,18816,0.0840543881334982
"Other",59,1150,2021-07-15,18823,0.051304347826087
"Other",62,1325,2021-07-22,18830,0.0467924528301887
"Other",75,1638,2021-07-29,18837,0.0457875457875458
"Other",140,2332,2021-08-05,18844,0.0600343053173242
"Other",151,2278,2021-08-12,18851,0.0662862159789289
"Other",179,2268,2021-08-19,18858,0.0789241622574956
"Other",222,2205,2021-08-26,18865,0.100680272108844
"Other",244,2297,2021-09-02,18872,0.106225511536787
"Other",133,1614,2021-09-09,18879,0.0824039653035936
"Other",114,1499,2021-09-16,18886,0.076050700466978
"Other",95,1419,2021-09-23,18893,0.0669485553206483
"Other",79,1508,2021-09-30,18900,0.0523872679045093
"Other",84,1583,2021-10-07,18907,0.0530638029058749
"Other",75,1770,2021-10-14,18914,0.0423728813559322
"Other",72,2144,2021-10-21,18921,0.0335820895522388
"Other",52,1787,2021-10-28,18928,0.0290990486849468
"Other",38,1403,2021-11-04,18935,0.0270848182466144
"Other",51,1834,2021-11-11,18942,0.0278080697928026
"Other",62,2184,2021-11-18,18949,0.0283882783882784
"Other",60,1636,2021-11-25,18956,0.0366748166259169
"Other",77,1764,2021-12-02,18963,0.0436507936507936
"Other",79,2366,2021-12-09,18970,0.0333896872358411
"Other",55,1949,2021-12-16,18977,0.0282195997947665
"Other",35,1382,2021-12-23,18984,0.0253256150506512
"Other",24,1895,2021-12-30,18991,0.012664907651715
"Other",25,2195,2022-01-06,18998,0.0113895216400911
"Other",6,2312,2022-01-13,19005,0.00259515570934256
"Other",1,2285,2022-01-20,19012,0.000437636761487965
"Other",1,2161,2022-01-27,19019,0.000462748727441
"Other",2,2197,2022-02-03,19026,0.000910332271279017
"Other",4,1851,2022-02-10,19033,0.00216099405726634
"Other",4,1679,2022-02-17,19040,0.00238237045860631
"Other",5,1544,2022-02-24,19047,0.00323834196891192
"Other",10,1394,2022-03-03,19054,0.00717360114777618
"Other",16,1671,2022-03-10,19061,0.00957510472770796
"Other",3,1493,2022-03-17,19068,0.00200937709310114
"Other",6,1416,2022-03-24,19075,0.00423728813559322
"Other",9,1742,2022-03-31,19082,0.00516647531572905
"Other",3,1320,2022-04-07,19089,0.00227272727272727
"Other",5,1463,2022-04-14,19096,0.00341763499658236
"Other",8,1152,2022-04-21,19103,0.00694444444444444
"Other",2,1137,2022-04-28,19110,0.00175901495162709
"Other",1,839,2022-05-05,19117,0.00119189511323004
"Other",0,95,2022-05-12,19124,0
