"collection_date","REGION","total","Week","LINEAGE2","count","collection_date_num","prop"
2021-02-03,"South West",194,5,"B.1.1.7 (S dropout)",184,18661,0.948453608247423
2021-02-03,"North West",1822,5,"B.1.1.7 (S dropout)",1722,18661,0.945115257958288
2021-02-03,"North East",631,5,"B.1.1.7 (S dropout)",612,18661,0.969889064976228
2021-02-03,"Yorkshire and The Humber",1269,5,"B.1.1.7 (S dropout)",1150,18661,0.906225374310481
2021-02-03,"South East",607,5,"B.1.1.7 (S dropout)",584,18661,0.962108731466227
2021-02-03,"East Midlands",402,5,"B.1.1.7 (S dropout)",377,18661,0.937810945273632
2021-02-03,"London",399,5,"B.1.1.7 (S dropout)",387,18661,0.969924812030075
2021-02-03,"West Midlands",717,5,"B.1.1.7 (S dropout)",687,18661,0.9581589958159
2021-02-04,"North West",1840,5,"B.1.1.7 (S dropout)",1750,18662,0.951086956521739
2021-02-04,"East Midlands",464,5,"B.1.1.7 (S dropout)",441,18662,0.950431034482759
2021-02-04,"London",641,5,"B.1.1.7 (S dropout)",627,18662,0.978159126365055
2021-02-04,"East of England",323,5,"B.1.1.7 (S dropout)",315,18662,0.975232198142415
2021-02-04,"South West",213,5,"B.1.1.7 (S dropout)",205,18662,0.962441314553991
2021-02-04,"West Midlands",706,5,"B.1.1.7 (S dropout)",679,18662,0.961756373937677
2021-02-04,"South East",583,5,"B.1.1.7 (S dropout)",568,18662,0.974271012006861
2021-02-04,"Yorkshire and The Humber",1158,5,"B.1.1.7 (S dropout)",1069,18662,0.92314335060449
2021-02-04,"North East",599,5,"B.1.1.7 (S dropout)",572,18662,0.954924874791319
2021-02-05,"North West",1482,6,"B.1.1.7 (S dropout)",1420,18663,0.958164642375169
2021-02-05,"East of England",360,6,"B.1.1.7 (S dropout)",350,18663,0.972222222222222
2021-02-05,"South West",206,6,"B.1.1.7 (S dropout)",197,18663,0.956310679611651
2021-02-05,"North East",531,6,"B.1.1.7 (S dropout)",508,18663,0.95668549905838
2021-02-05,"London",420,6,"B.1.1.7 (S dropout)",402,18663,0.957142857142857
2021-02-05,"South East",453,6,"B.1.1.7 (S dropout)",434,18663,0.958057395143488
2021-02-05,"Yorkshire and The Humber",985,6,"B.1.1.7 (S dropout)",910,18663,0.923857868020305
2021-02-05,"West Midlands",432,6,"B.1.1.7 (S dropout)",417,18663,0.965277777777778
2021-02-05,"East Midlands",399,6,"B.1.1.7 (S dropout)",379,18663,0.949874686716792
2021-02-06,"South West",156,6,"B.1.1.7 (S dropout)",149,18664,0.955128205128205
2021-02-06,"South East",316,6,"B.1.1.7 (S dropout)",301,18664,0.95253164556962
2021-02-06,"London",319,6,"B.1.1.7 (S dropout)",315,18664,0.987460815047022
2021-02-06,"East of England",201,6,"B.1.1.7 (S dropout)",199,18664,0.990049751243781
2021-02-06,"Yorkshire and The Humber",868,6,"B.1.1.7 (S dropout)",825,18664,0.950460829493088
2021-02-06,"North West",1314,6,"B.1.1.7 (S dropout)",1258,18664,0.95738203957382
2021-02-06,"East Midlands",249,6,"B.1.1.7 (S dropout)",239,18664,0.959839357429719
2021-02-06,"West Midlands",298,6,"B.1.1.7 (S dropout)",284,18664,0.953020134228188
2021-02-06,"North East",447,6,"B.1.1.7 (S dropout)",432,18664,0.966442953020134
2021-02-07,"West Midlands",293,6,"B.1.1.7 (S dropout)",275,18665,0.938566552901024
2021-02-07,"Yorkshire and The Humber",820,6,"B.1.1.7 (S dropout)",761,18665,0.928048780487805
2021-02-07,"East of England",294,6,"B.1.1.7 (S dropout)",289,18665,0.982993197278912
2021-02-07,"East Midlands",246,6,"B.1.1.7 (S dropout)",232,18665,0.943089430894309
2021-02-07,"North West",1262,6,"B.1.1.7 (S dropout)",1208,18665,0.957210776545166
2021-02-07,"South East",399,6,"B.1.1.7 (S dropout)",390,18665,0.977443609022556
2021-02-07,"South West",187,6,"B.1.1.7 (S dropout)",185,18665,0.989304812834225
2021-02-07,"North East",461,6,"B.1.1.7 (S dropout)",445,18665,0.96529284164859
2021-02-07,"London",493,6,"B.1.1.7 (S dropout)",481,18665,0.975659229208925
2021-02-08,"North East",578,6,"B.1.1.7 (S dropout)",547,18666,0.94636678200692
2021-02-08,"East Midlands",412,6,"B.1.1.7 (S dropout)",399,18666,0.968446601941748
2021-02-08,"West Midlands",398,6,"B.1.1.7 (S dropout)",384,18666,0.964824120603015
2021-02-08,"London",419,6,"B.1.1.7 (S dropout)",405,18666,0.966587112171838
2021-02-08,"Yorkshire and The Humber",1009,6,"B.1.1.7 (S dropout)",957,18666,0.948463825569871
2021-02-08,"South West",292,6,"B.1.1.7 (S dropout)",281,18666,0.962328767123288
2021-02-08,"North West",1657,6,"B.1.1.7 (S dropout)",1585,18666,0.956547978273989
2021-02-08,"South East",526,6,"B.1.1.7 (S dropout)",514,18666,0.977186311787072
2021-02-08,"East of England",283,6,"B.1.1.7 (S dropout)",283,18666,1
2021-02-09,"North West",1463,6,"B.1.1.7 (S dropout)",1410,18667,0.963773069036227
2021-02-09,"South East",430,6,"B.1.1.7 (S dropout)",425,18667,0.988372093023256
2021-02-09,"South West",253,6,"B.1.1.7 (S dropout)",243,18667,0.960474308300395
2021-02-09,"East Midlands",402,6,"B.1.1.7 (S dropout)",395,18667,0.982587064676617
2021-02-09,"West Midlands",319,6,"B.1.1.7 (S dropout)",310,18667,0.971786833855799
2021-02-09,"London",378,6,"B.1.1.7 (S dropout)",370,18667,0.978835978835979
2021-02-09,"North East",509,6,"B.1.1.7 (S dropout)",495,18667,0.972495088408644
2021-02-09,"Yorkshire and The Humber",979,6,"B.1.1.7 (S dropout)",945,18667,0.965270684371808
2021-02-09,"East of England",280,6,"B.1.1.7 (S dropout)",278,18667,0.992857142857143
2021-02-10,"South West",228,6,"B.1.1.7 (S dropout)",218,18668,0.956140350877193
2021-02-10,"East of England",264,6,"B.1.1.7 (S dropout)",261,18668,0.988636363636364
2021-02-10,"Yorkshire and The Humber",882,6,"B.1.1.7 (S dropout)",836,18668,0.947845804988662
2021-02-10,"South East",430,6,"B.1.1.7 (S dropout)",420,18668,0.976744186046512
2021-02-10,"West Midlands",316,6,"B.1.1.7 (S dropout)",304,18668,0.962025316455696
2021-02-10,"North West",1266,6,"B.1.1.7 (S dropout)",1226,18668,0.968404423380727
2021-02-10,"North East",480,6,"B.1.1.7 (S dropout)",459,18668,0.95625
2021-02-10,"London",272,6,"B.1.1.7 (S dropout)",268,18668,0.985294117647059
2021-02-10,"East Midlands",293,6,"B.1.1.7 (S dropout)",287,18668,0.979522184300341
2021-02-11,"East Midlands",365,6,"B.1.1.7 (S dropout)",353,18669,0.967123287671233
2021-02-11,"South East",397,6,"B.1.1.7 (S dropout)",388,18669,0.977329974811083
2021-02-11,"North West",1321,6,"B.1.1.7 (S dropout)",1276,18669,0.965934897804693
2021-02-11,"South West",204,6,"B.1.1.7 (S dropout)",199,18669,0.975490196078431
2021-02-11,"Yorkshire and The Humber",901,6,"B.1.1.7 (S dropout)",858,18669,0.952275249722531
2021-02-11,"North East",487,6,"B.1.1.7 (S dropout)",469,18669,0.963039014373717
2021-02-11,"West Midlands",360,6,"B.1.1.7 (S dropout)",351,18669,0.975
2021-02-11,"London",286,6,"B.1.1.7 (S dropout)",280,18669,0.979020979020979
2021-02-11,"East of England",301,6,"B.1.1.7 (S dropout)",293,18669,0.973421926910299
2021-02-12,"East Midlands",343,7,"B.1.1.7 (S dropout)",332,18670,0.967930029154519
2021-02-12,"South East",372,7,"B.1.1.7 (S dropout)",362,18670,0.973118279569892
2021-02-12,"London",259,7,"B.1.1.7 (S dropout)",254,18670,0.980694980694981
2021-02-12,"Yorkshire and The Humber",867,7,"B.1.1.7 (S dropout)",839,18670,0.967704728950404
2021-02-12,"West Midlands",379,7,"B.1.1.7 (S dropout)",374,18670,0.986807387862797
2021-02-12,"South West",201,7,"B.1.1.7 (S dropout)",198,18670,0.985074626865672
2021-02-12,"East of England",268,7,"B.1.1.7 (S dropout)",261,18670,0.973880597014925
2021-02-12,"North West",1196,7,"B.1.1.7 (S dropout)",1165,18670,0.974080267558528
2021-02-12,"North East",415,7,"B.1.1.7 (S dropout)",398,18670,0.959036144578313
2021-02-13,"South East",265,7,"B.1.1.7 (S dropout)",262,18671,0.988679245283019
2021-02-13,"London",143,7,"B.1.1.7 (S dropout)",142,18671,0.993006993006993
2021-02-13,"North West",943,7,"B.1.1.7 (S dropout)",924,18671,0.979851537645811
2021-02-13,"West Midlands",227,7,"B.1.1.7 (S dropout)",222,18671,0.977973568281938
2021-02-13,"East Midlands",250,7,"B.1.1.7 (S dropout)",245,18671,0.98
2021-02-13,"Yorkshire and The Humber",677,7,"B.1.1.7 (S dropout)",639,18671,0.943870014771049
2021-02-13,"North East",396,7,"B.1.1.7 (S dropout)",387,18671,0.977272727272727
2021-02-13,"East of England",206,7,"B.1.1.7 (S dropout)",202,18671,0.980582524271845
2021-02-13,"South West",148,7,"B.1.1.7 (S dropout)",147,18671,0.993243243243243
2021-02-14,"Yorkshire and The Humber",719,7,"B.1.1.7 (S dropout)",697,18672,0.969401947148818
2021-02-14,"East Midlands",227,7,"B.1.1.7 (S dropout)",223,18672,0.982378854625551
2021-02-14,"South West",125,7,"B.1.1.7 (S dropout)",121,18672,0.968
2021-02-14,"North East",384,7,"B.1.1.7 (S dropout)",378,18672,0.984375
2021-02-14,"North West",987,7,"B.1.1.7 (S dropout)",967,18672,0.979736575481256
2021-02-14,"London",278,7,"B.1.1.7 (S dropout)",274,18672,0.985611510791367
2021-02-14,"West Midlands",183,7,"B.1.1.7 (S dropout)",180,18672,0.983606557377049
2021-02-14,"South East",296,7,"B.1.1.7 (S dropout)",292,18672,0.986486486486487
2021-02-14,"East of England",179,7,"B.1.1.7 (S dropout)",176,18672,0.983240223463687
2021-02-15,"South East",458,7,"B.1.1.7 (S dropout)",453,18673,0.989082969432314
2021-02-15,"East Midlands",506,7,"B.1.1.7 (S dropout)",497,18673,0.982213438735178
2021-02-15,"Yorkshire and The Humber",1036,7,"B.1.1.7 (S dropout)",1014,18673,0.978764478764479
2021-02-15,"East of England",310,7,"B.1.1.7 (S dropout)",306,18673,0.987096774193548
2021-02-15,"West Midlands",360,7,"B.1.1.7 (S dropout)",354,18673,0.983333333333333
2021-02-15,"South West",185,7,"B.1.1.7 (S dropout)",184,18673,0.994594594594595
2021-02-15,"London",340,7,"B.1.1.7 (S dropout)",337,18673,0.991176470588235
2021-02-15,"North West",1520,7,"B.1.1.7 (S dropout)",1489,18673,0.979605263157895
2021-02-15,"North East",556,7,"B.1.1.7 (S dropout)",540,18673,0.971223021582734
2021-02-16,"North West",1234,7,"B.1.1.7 (S dropout)",1216,18674,0.985413290113452
2021-02-16,"Yorkshire and The Humber",983,7,"B.1.1.7 (S dropout)",957,18674,0.973550356052899
2021-02-16,"West Midlands",339,7,"B.1.1.7 (S dropout)",331,18674,0.976401179941003
2021-02-16,"East of England",269,7,"B.1.1.7 (S dropout)",267,18674,0.992565055762082
2021-02-16,"South East",419,7,"B.1.1.7 (S dropout)",413,18674,0.985680190930788
2021-02-16,"London",293,7,"B.1.1.7 (S dropout)",290,18674,0.989761092150171
2021-02-16,"North East",538,7,"B.1.1.7 (S dropout)",526,18674,0.977695167286245
2021-02-16,"East Midlands",354,7,"B.1.1.7 (S dropout)",341,18674,0.963276836158192
2021-02-16,"South West",195,7,"B.1.1.7 (S dropout)",188,18674,0.964102564102564
2021-02-17,"North East",454,7,"B.1.1.7 (S dropout)",437,18675,0.962555066079295
2021-02-17,"South West",193,7,"B.1.1.7 (S dropout)",186,18675,0.963730569948187
2021-02-17,"London",265,7,"B.1.1.7 (S dropout)",255,18675,0.962264150943396
2021-02-17,"Yorkshire and The Humber",959,7,"B.1.1.7 (S dropout)",937,18675,0.977059436913452
2021-02-17,"West Midlands",318,7,"B.1.1.7 (S dropout)",306,18675,0.962264150943396
2021-02-17,"East Midlands",338,7,"B.1.1.7 (S dropout)",333,18675,0.985207100591716
2021-02-17,"North West",1168,7,"B.1.1.7 (S dropout)",1145,18675,0.980308219178082
2021-02-17,"East of England",287,7,"B.1.1.7 (S dropout)",279,18675,0.97212543554007
2021-02-17,"South East",363,7,"B.1.1.7 (S dropout)",353,18675,0.972451790633609
2021-02-18,"East Midlands",336,7,"B.1.1.7 (S dropout)",328,18676,0.976190476190476
2021-02-18,"West Midlands",318,7,"B.1.1.7 (S dropout)",315,18676,0.990566037735849
2021-02-18,"East of England",260,7,"B.1.1.7 (S dropout)",257,18676,0.988461538461539
2021-02-18,"North East",448,7,"B.1.1.7 (S dropout)",443,18676,0.988839285714286
2021-02-18,"South West",208,7,"B.1.1.7 (S dropout)",204,18676,0.980769230769231
2021-02-18,"South East",367,7,"B.1.1.7 (S dropout)",355,18676,0.967302452316076
2021-02-18,"Yorkshire and The Humber",1001,7,"B.1.1.7 (S dropout)",979,18676,0.978021978021978
2021-02-18,"North West",1153,7,"B.1.1.7 (S dropout)",1131,18676,0.980919340849957
2021-02-18,"London",271,7,"B.1.1.7 (S dropout)",261,18676,0.96309963099631
2021-02-19,"Yorkshire and The Humber",868,8,"B.1.1.7 (S dropout)",842,18677,0.970046082949309
2021-02-19,"South East",313,8,"B.1.1.7 (S dropout)",306,18677,0.977635782747604
2021-02-19,"West Midlands",320,8,"B.1.1.7 (S dropout)",310,18677,0.96875
2021-02-19,"East Midlands",319,8,"B.1.1.7 (S dropout)",311,18677,0.974921630094044
2021-02-19,"South West",164,8,"B.1.1.7 (S dropout)",161,18677,0.981707317073171
2021-02-19,"London",237,8,"B.1.1.7 (S dropout)",231,18677,0.974683544303797
2021-02-19,"North West",1019,8,"B.1.1.7 (S dropout)",1007,18677,0.988223748773307
2021-02-19,"North East",354,8,"B.1.1.7 (S dropout)",347,18677,0.980225988700565
2021-02-19,"East of England",237,8,"B.1.1.7 (S dropout)",233,18677,0.983122362869198
2021-02-20,"Yorkshire and The Humber",722,8,"B.1.1.7 (S dropout)",705,18678,0.976454293628809
2021-02-20,"North West",526,8,"B.1.1.7 (S dropout)",510,18678,0.96958174904943
2021-02-20,"South East",308,8,"B.1.1.7 (S dropout)",304,18678,0.987012987012987
2021-02-20,"South West",85,8,"B.1.1.7 (S dropout)",84,18678,0.988235294117647
2021-02-20,"West Midlands",337,8,"B.1.1.7 (S dropout)",335,18678,0.99406528189911
2021-02-20,"London",232,8,"B.1.1.7 (S dropout)",225,18678,0.969827586206897
2021-02-20,"North East",283,8,"B.1.1.7 (S dropout)",282,18678,0.996466431095406
2021-02-20,"East of England",191,8,"B.1.1.7 (S dropout)",189,18678,0.989528795811518
2021-02-20,"East Midlands",244,8,"B.1.1.7 (S dropout)",236,18678,0.967213114754098
2021-02-21,"West Midlands",344,8,"B.1.1.7 (S dropout)",338,18679,0.982558139534884
2021-02-21,"East of England",105,8,"B.1.1.7 (S dropout)",104,18679,0.990476190476191
2021-02-21,"Yorkshire and The Humber",703,8,"B.1.1.7 (S dropout)",688,18679,0.978662873399715
2021-02-21,"London",88,8,"B.1.1.7 (S dropout)",86,18679,0.977272727272727
2021-02-21,"North West",925,8,"B.1.1.7 (S dropout)",917,18679,0.991351351351351
2021-02-21,"East Midlands",213,8,"B.1.1.7 (S dropout)",211,18679,0.990610328638498
2021-02-21,"South East",198,8,"B.1.1.7 (S dropout)",195,18679,0.984848484848485
2021-02-21,"North East",307,8,"B.1.1.7 (S dropout)",300,18679,0.977198697068404
2021-02-21,"South West",49,8,"B.1.1.7 (S dropout)",49,18679,1
2021-02-22,"Yorkshire and The Humber",910,8,"B.1.1.7 (S dropout)",895,18680,0.983516483516483
2021-02-22,"East of England",240,8,"B.1.1.7 (S dropout)",238,18680,0.991666666666667
2021-02-22,"East Midlands",367,8,"B.1.1.7 (S dropout)",363,18680,0.989100817438692
2021-02-22,"London",217,8,"B.1.1.7 (S dropout)",212,18680,0.976958525345622
2021-02-22,"South East",393,8,"B.1.1.7 (S dropout)",385,18680,0.979643765903308
2021-02-22,"North West",1120,8,"B.1.1.7 (S dropout)",1110,18680,0.991071428571429
2021-02-22,"North East",410,8,"B.1.1.7 (S dropout)",404,18680,0.985365853658537
2021-02-22,"West Midlands",467,8,"B.1.1.7 (S dropout)",462,18680,0.989293361884368
2021-02-22,"South West",129,8,"B.1.1.7 (S dropout)",127,18680,0.984496124031008
2021-02-23,"West Midlands",320,8,"B.1.1.7 (S dropout)",315,18681,0.984375
2021-02-23,"North East",313,8,"B.1.1.7 (S dropout)",310,18681,0.990415335463259
2021-02-23,"Yorkshire and The Humber",821,8,"B.1.1.7 (S dropout)",815,18681,0.992691839220463
2021-02-23,"South East",321,8,"B.1.1.7 (S dropout)",314,18681,0.978193146417445
2021-02-23,"North West",894,8,"B.1.1.7 (S dropout)",882,18681,0.986577181208054
2021-02-23,"South West",86,8,"B.1.1.7 (S dropout)",86,18681,1
2021-02-23,"East Midlands",266,8,"B.1.1.7 (S dropout)",263,18681,0.988721804511278
2021-02-23,"East of England",214,8,"B.1.1.7 (S dropout)",211,18681,0.985981308411215
2021-02-23,"London",224,8,"B.1.1.7 (S dropout)",224,18681,1
2021-02-24,"West Midlands",308,8,"B.1.1.7 (S dropout)",301,18682,0.977272727272727
2021-02-24,"East of England",210,8,"B.1.1.7 (S dropout)",210,18682,1
2021-02-24,"East Midlands",270,8,"B.1.1.7 (S dropout)",265,18682,0.981481481481482
2021-02-24,"North West",896,8,"B.1.1.7 (S dropout)",882,18682,0.984375
2021-02-24,"North East",325,8,"B.1.1.7 (S dropout)",323,18682,0.993846153846154
2021-02-24,"South East",278,8,"B.1.1.7 (S dropout)",274,18682,0.985611510791367
2021-02-24,"South West",97,8,"B.1.1.7 (S dropout)",97,18682,1
2021-02-24,"London",195,8,"B.1.1.7 (S dropout)",193,18682,0.98974358974359
2021-02-24,"Yorkshire and The Humber",804,8,"B.1.1.7 (S dropout)",798,18682,0.992537313432836
2021-02-25,"Yorkshire and The Humber",714,8,"B.1.1.7 (S dropout)",705,18683,0.987394957983193
2021-02-25,"North West",750,8,"B.1.1.7 (S dropout)",748,18683,0.997333333333333
2021-02-25,"West Midlands",241,8,"B.1.1.7 (S dropout)",231,18683,0.95850622406639
2021-02-25,"South East",273,8,"B.1.1.7 (S dropout)",270,18683,0.989010989010989
2021-02-25,"South West",50,8,"B.1.1.7 (S dropout)",50,18683,1
2021-02-25,"East Midlands",237,8,"B.1.1.7 (S dropout)",234,18683,0.987341772151899
2021-02-25,"North East",344,8,"B.1.1.7 (S dropout)",342,18683,0.994186046511628
2021-02-25,"London",147,8,"B.1.1.7 (S dropout)",142,18683,0.965986394557823
2021-02-25,"East of England",210,8,"B.1.1.7 (S dropout)",209,18683,0.995238095238095
2021-02-26,"West Midlands",163,9,"B.1.1.7 (S dropout)",162,18684,0.993865030674847
2021-02-26,"East of England",190,9,"B.1.1.7 (S dropout)",187,18684,0.984210526315789
2021-02-26,"South West",62,9,"B.1.1.7 (S dropout)",62,18684,1
2021-02-26,"London",158,9,"B.1.1.7 (S dropout)",153,18684,0.968354430379747
2021-02-26,"Yorkshire and The Humber",671,9,"B.1.1.7 (S dropout)",656,18684,0.977645305514158
2021-02-26,"North East",276,9,"B.1.1.7 (S dropout)",275,18684,0.996376811594203
2021-02-26,"North West",613,9,"B.1.1.7 (S dropout)",609,18684,0.99347471451876
2021-02-26,"South East",238,9,"B.1.1.7 (S dropout)",230,18684,0.966386554621849
2021-02-26,"East Midlands",204,9,"B.1.1.7 (S dropout)",200,18684,0.980392156862745
2021-02-27,"North West",510,9,"B.1.1.7 (S dropout)",505,18685,0.990196078431373
2021-02-27,"East Midlands",149,9,"B.1.1.7 (S dropout)",148,18685,0.993288590604027
2021-02-27,"South East",194,9,"B.1.1.7 (S dropout)",190,18685,0.979381443298969
2021-02-27,"East of England",123,9,"B.1.1.7 (S dropout)",123,18685,1
2021-02-27,"London",138,9,"B.1.1.7 (S dropout)",134,18685,0.971014492753623
2021-02-27,"Yorkshire and The Humber",498,9,"B.1.1.7 (S dropout)",495,18685,0.993975903614458
2021-02-27,"West Midlands",119,9,"B.1.1.7 (S dropout)",119,18685,1
2021-02-27,"South West",39,9,"B.1.1.7 (S dropout)",39,18685,1
2021-02-27,"North East",227,9,"B.1.1.7 (S dropout)",227,18685,1
2021-02-28,"East Midlands",134,9,"B.1.1.7 (S dropout)",130,18686,0.970149253731343
2021-02-28,"North East",197,9,"B.1.1.7 (S dropout)",197,18686,1
2021-02-28,"Yorkshire and The Humber",440,9,"B.1.1.7 (S dropout)",434,18686,0.986363636363636
2021-02-28,"West Midlands",102,9,"B.1.1.7 (S dropout)",98,18686,0.96078431372549
2021-02-28,"South East",167,9,"B.1.1.7 (S dropout)",165,18686,0.988023952095808
2021-02-28,"South West",32,9,"B.1.1.7 (S dropout)",32,18686,1
2021-02-28,"London",142,9,"B.1.1.7 (S dropout)",136,18686,0.957746478873239
2021-02-28,"East of England",151,9,"B.1.1.7 (S dropout)",149,18686,0.986754966887417
2021-02-28,"North West",434,9,"B.1.1.7 (S dropout)",423,18686,0.974654377880184
2021-03-01,"South East",187,9,"B.1.1.7 (S dropout)",182,18687,0.973262032085562
2021-03-01,"North West",563,9,"B.1.1.7 (S dropout)",555,18687,0.985790408525755
2021-03-01,"East Midlands",222,9,"B.1.1.7 (S dropout)",218,18687,0.981981981981982
2021-03-01,"South West",89,9,"B.1.1.7 (S dropout)",87,18687,0.97752808988764
2021-03-01,"East of England",174,9,"B.1.1.7 (S dropout)",174,18687,1
2021-03-01,"North East",282,9,"B.1.1.7 (S dropout)",278,18687,0.985815602836879
2021-03-01,"London",143,9,"B.1.1.7 (S dropout)",137,18687,0.958041958041958
2021-03-01,"Yorkshire and The Humber",733,9,"B.1.1.7 (S dropout)",725,18687,0.989085948158254
2021-03-01,"West Midlands",198,9,"B.1.1.7 (S dropout)",192,18687,0.96969696969697
2021-03-02,"London",163,9,"B.1.1.7 (S dropout)",161,18688,0.987730061349693
2021-03-02,"North East",235,9,"B.1.1.7 (S dropout)",235,18688,1
2021-03-02,"South West",87,9,"B.1.1.7 (S dropout)",87,18688,1
2021-03-02,"North West",512,9,"B.1.1.7 (S dropout)",506,18688,0.98828125
2021-03-02,"East of England",176,9,"B.1.1.7 (S dropout)",171,18688,0.971590909090909
2021-03-02,"West Midlands",202,9,"B.1.1.7 (S dropout)",198,18688,0.98019801980198
2021-03-02,"Yorkshire and The Humber",663,9,"B.1.1.7 (S dropout)",659,18688,0.993966817496229
2021-03-02,"South East",229,9,"B.1.1.7 (S dropout)",226,18688,0.986899563318777
2021-03-02,"East Midlands",195,9,"B.1.1.7 (S dropout)",192,18688,0.984615384615385
2021-03-03,"East Midlands",188,9,"B.1.1.7 (S dropout)",183,18689,0.973404255319149
2021-03-03,"South East",188,9,"B.1.1.7 (S dropout)",184,18689,0.978723404255319
2021-03-03,"North West",518,9,"B.1.1.7 (S dropout)",513,18689,0.99034749034749
2021-03-03,"Yorkshire and The Humber",619,9,"B.1.1.7 (S dropout)",609,18689,0.983844911147011
2021-03-03,"London",136,9,"B.1.1.7 (S dropout)",124,18689,0.911764705882353
2021-03-03,"South West",73,9,"B.1.1.7 (S dropout)",73,18689,1
2021-03-03,"West Midlands",175,9,"B.1.1.7 (S dropout)",174,18689,0.994285714285714
2021-03-03,"East of England",139,9,"B.1.1.7 (S dropout)",136,18689,0.97841726618705
2021-03-03,"North East",256,9,"B.1.1.7 (S dropout)",253,18689,0.98828125
2021-03-04,"Yorkshire and The Humber",553,9,"B.1.1.7 (S dropout)",548,18690,0.990958408679928
2021-03-04,"South West",56,9,"B.1.1.7 (S dropout)",56,18690,1
2021-03-04,"East of England",132,9,"B.1.1.7 (S dropout)",128,18690,0.96969696969697
2021-03-04,"South East",155,9,"B.1.1.7 (S dropout)",153,18690,0.987096774193548
2021-03-04,"London",124,9,"B.1.1.7 (S dropout)",121,18690,0.975806451612903
2021-03-04,"West Midlands",171,9,"B.1.1.7 (S dropout)",164,18690,0.95906432748538
2021-03-04,"East Midlands",168,9,"B.1.1.7 (S dropout)",167,18690,0.994047619047619
2021-03-04,"North West",536,9,"B.1.1.7 (S dropout)",528,18690,0.985074626865672
2021-03-04,"North East",207,9,"B.1.1.7 (S dropout)",206,18690,0.995169082125604
2021-03-05,"East Midlands",173,10,"B.1.1.7 (S dropout)",173,18691,1
2021-03-05,"South East",142,10,"B.1.1.7 (S dropout)",140,18691,0.985915492957746
2021-03-05,"North West",434,10,"B.1.1.7 (S dropout)",429,18691,0.988479262672811
2021-03-05,"London",135,10,"B.1.1.7 (S dropout)",131,18691,0.97037037037037
2021-03-05,"East of England",135,10,"B.1.1.7 (S dropout)",135,18691,1
2021-03-05,"West Midlands",157,10,"B.1.1.7 (S dropout)",154,18691,0.980891719745223
2021-03-05,"Yorkshire and The Humber",544,10,"B.1.1.7 (S dropout)",539,18691,0.990808823529412
2021-03-05,"South West",52,10,"B.1.1.7 (S dropout)",52,18691,1
2021-03-05,"North East",191,10,"B.1.1.7 (S dropout)",191,18691,1
2021-03-06,"West Midlands",130,10,"B.1.1.7 (S dropout)",130,18692,1
2021-03-06,"South East",151,10,"B.1.1.7 (S dropout)",149,18692,0.986754966887417
2021-03-06,"North West",414,10,"B.1.1.7 (S dropout)",411,18692,0.992753623188406
2021-03-06,"London",145,10,"B.1.1.7 (S dropout)",142,18692,0.979310344827586
2021-03-06,"South West",44,10,"B.1.1.7 (S dropout)",43,18692,0.977272727272727
2021-03-06,"East Midlands",127,10,"B.1.1.7 (S dropout)",122,18692,0.960629921259842
2021-03-06,"Yorkshire and The Humber",458,10,"B.1.1.7 (S dropout)",455,18692,0.993449781659389
2021-03-06,"East of England",125,10,"B.1.1.7 (S dropout)",124,18692,0.992
2021-03-06,"North East",167,10,"B.1.1.7 (S dropout)",167,18692,1
2021-03-07,"West Midlands",129,10,"B.1.1.7 (S dropout)",127,18693,0.984496124031008
2021-03-07,"North West",412,10,"B.1.1.7 (S dropout)",410,18693,0.995145631067961
2021-03-07,"North East",153,10,"B.1.1.7 (S dropout)",153,18693,1
2021-03-07,"East Midlands",110,10,"B.1.1.7 (S dropout)",107,18693,0.972727272727273
2021-03-07,"London",160,10,"B.1.1.7 (S dropout)",150,18693,0.9375
2021-03-07,"Yorkshire and The Humber",379,10,"B.1.1.7 (S dropout)",378,18693,0.997361477572559
2021-03-07,"South West",32,10,"B.1.1.7 (S dropout)",31,18693,0.96875
2021-03-07,"East of England",98,10,"B.1.1.7 (S dropout)",98,18693,1
2021-03-07,"South East",136,10,"B.1.1.7 (S dropout)",133,18693,0.977941176470588
2021-03-08,"East of England",144,10,"B.1.1.7 (S dropout)",140,18694,0.972222222222222
2021-03-08,"South East",206,10,"B.1.1.7 (S dropout)",199,18694,0.966019417475728
2021-03-08,"South West",70,10,"B.1.1.7 (S dropout)",69,18694,0.985714285714286
2021-03-08,"London",192,10,"B.1.1.7 (S dropout)",186,18694,0.96875
2021-03-08,"North West",604,10,"B.1.1.7 (S dropout)",600,18694,0.993377483443709
2021-03-08,"Yorkshire and The Humber",654,10,"B.1.1.7 (S dropout)",647,18694,0.989296636085627
2021-03-08,"North East",227,10,"B.1.1.7 (S dropout)",226,18694,0.995594713656388
2021-03-08,"West Midlands",221,10,"B.1.1.7 (S dropout)",216,18694,0.97737556561086
2021-03-08,"East Midlands",173,10,"B.1.1.7 (S dropout)",171,18694,0.988439306358382
2021-03-09,"London",208,10,"B.1.1.7 (S dropout)",203,18695,0.975961538461538
2021-03-09,"Yorkshire and The Humber",670,10,"B.1.1.7 (S dropout)",668,18695,0.997014925373134
2021-03-09,"North West",593,10,"B.1.1.7 (S dropout)",590,18695,0.994940978077572
2021-03-09,"South East",191,10,"B.1.1.7 (S dropout)",189,18695,0.989528795811518
